platformLink,uni,title,degType,campus,duration,tuition,about,uniRank,languages,ects,city,country,toefl,ielts,gmat,gre,origLink,applyBy,startDate,disciplines
https://www.mastersportal.com/studies/188779/,Furtwangen University,"International Economics, Business and Cultural Diplomacy",M.A.,On Campus,2 years,Free,"International Economics enables students to deal with complex systems in a globalized economy. Profound knowledge of the global economy and business, flexibility and a strong focus on intercultural matters are core features of the Berlin-based programme ""International Economics, Business & Cultural Diplomacy"" at Furtwangen University.",.,English,120 ECTS,Furtwangen im Schwarzwald,Germany,     60      ,.,.,.,.,15/01/2021,01/10/2021,"Economics, International Business"
https://www.mastersportal.com/studies/9861/,University of Hohenheim,International Business and Economics,M.Sc.,On Campus,2 years,Free,"The M.Sc. in International Business and Economics at the University of Hohenheim provides academic excellence in International Management and International Economics. In our lectures and exercises, we use case studies. ",201st ,"English, German",120 ECTS,Stuttgart,Germany,     79      ,     6      ,.,.,.,15/05/2021,01/10/2021,"Economics, International Business"
https://www.mastersportal.com/studies/152661/,Sciences Po,International Affairs (Dual Degree with Stockholm School of Economics),M.A.,On Campus,2 years,Free,"Sciences Po and SSE (Stockholm School of Economics), both APSIA -Association of Professional School of International Affairs- members, have come together to offer graduate students the cross-disciplinary International Affairs (Dual Degree with Stockholm School of Economics) programme at Sciences Po.",242nd ,English,On Campus,Paris,France,     100      ,     7      ,     600      ,     155  (quantitative)      ,.,01/03/2021,02/09/2021,"Economics, International Relations, Public Policy"
https://www.mastersportal.com/studies/110575/,University of Innsbruck,Applied Economics,M.Sc.,On Campus,2 years,.,"The Applied Economics master's programme at the University of Innsbruck broadens and deepens knowledge in the area of economics, thus contributing to the further development of the field. The study program qualifies students for responsible positions of leadership through acquisition of skills for self-reliance, professional judgement and decision making.",201st ,English,120 ECTS,Innsbruck,Austria,.,.,.,.,.,05/02/2021,02/03/2021,Economics
https://www.mastersportal.com/studies/152272/,Sciences Po,International Affairs (Dual Degree with Freie Universität Berlin),M.A.,On Campus,2 years,Free,"The International Affairs (Dual Degree with Freie Universität Berlin) programme at Sciences Po  has trained hundreds of students who hold positions of responsibility in national, European and international institutions as well as the media, the private sector and research.",242nd ,"Partially taught in English, Partially taught in German, Partially taught in French",On Campus,Paris,France,     100      ,     7      ,.,.,.,01/03/2021,02/09/2021,"Economics, International Relations, Public Policy"
https://www.mastersportal.com/studies/105300/,University of Vienna,East Asian Economy and Society,M.A.,On Campus,2 years,Free,"The master's programme in East Asian Economy and Society (EcoS) is a multidisciplinary programme dealing with contemporary societal, political and economic aspects of the East Asian region as a whole.",150th ,English,120 ECTS,Vienna,Austria,     87      ,     6.5      ,.,.,.,30/06/2021,02/03/2022,"Economics, Area & Cultural Studies"
https://www.mastersportal.com/studies/228233/,Cumberland University,Business Administration,M.B.A.,On Campus,1 year,479,Business Administration from Cumberland University is offered by the University in keeping with Cumberland’s Mission to provide opportunities for advanced study in fields appropriate to the needs of the community. ,.,English,36 alternative credits,Lebanon,.,     61      ,.,.,.,.,15/03/2021,10/05/2021,"Economics, Business Administration, Finance"
https://www.mastersportal.com/studies/9048/,Umea University,Economics,M.Sc.,On Campus,2 years,Free,A growing need for knowledge in economics is a feature of an ever-evolving society. The Master's Program in Economics at Umea University seeks both to broaden the content of the undergraduate program and to provide students with essential tools for advanced studies and a career as an economist.,333rd ,English,120 alternative credits,Umeå,Sweden,.,.,.,.,.,15/04/2021,30/08/2021,Economics
https://www.mastersportal.com/studies/2338/,Swedish University of Agricultural Sciences,Agricultural Economics and Management,Master,On Campus,2 years,Free,"Students on this programme will study in parallel with our agronomy-economics students, forming a sizable group with a genuine interest in agriculture. The Agricultural Economics and Management programme from Swedish University of Agricultural Sciences offers you a great opportunity to develop your understanding and skills of business administration or economics.",301st ,English,120 ECTS,Uppsala,Sweden,     90      ,     6.5      ,.,.,.,15/04/2021,21/09/2021,"Economics, Management, Organisation & Leadership, Agribusiness"
https://www.mastersportal.com/studies/241731/,Otto von Guericke University Magdeburg,Financial Economics,M.Sc.,On Campus,2 years,Free,The goal of the Financial Economics master’s program at the Otto von Guericke University Magdeburg  is to enable students to both recognize and analyze economic problems on an academic level. ,601st ,English,120 ECTS,Magdeburg,Germany,.,.,   Required   ,.,.,15/09/2021,14/10/2021,"Economics, Finance"
https://www.mastersportal.com/studies/47740/,Ruhr University Bochum,"Ethics - Economics, Law and Politics",M.A.,On Campus,2 years,Free,"This Ethics - Economics, Law and Politics programme from Ruhr University of Bochum is unique, because it integrates both the normative competence of practical philosophy and social ethics and the descriptive knowledge of political science, law and economic science in a future-oriented manner and provides the foundation for interdisciplinary research and application-oriented studies.",251st ,English,120 ECTS,Bochum,Germany,.,.,.,.,.,15/07/2021,01/10/2021,"Economics, Legal Studies, Political Science"
https://www.mastersportal.com/studies/77143/,Ludwig-Maximilians-University (LMU) Munich,Economics,M.Sc.,On Campus,2 years,Free,"The Department of Economics at Ludwig-Maximilians-University (LMU) Munich offers a 4-semester Master Program in Economics taught in English, starting each year in October (winter term).",32nd ,English,120 ECTS,München,Germany,.,.,.,.,.,30/04/2021,18/10/2021,Economics
https://www.mastersportal.com/studies/110335/,University of Duisburg-Essen,Modern East Asian Studies,M.A.,On Campus,1 year,Free,"The Master’s in Modern East Asian Studies is an English-taught degree program at the University of Duisburg-Essen, for graduates with a BA in East Asian regional studies and outstanding knowledge of an East Asian language. ",201st ,English,60 ECTS,Duisburg,Germany,     90      ,     6.5      ,.,.,.,15/09/2021,01/10/2021,"Economics, Area & Cultural Studies, Political Science"
https://www.mastersportal.com/studies/189/,Lund University,Economics,M.Sc.,On Campus,2 years,Free,"The Master's programme in Economics from Lund University brings you the quantitative skills and analytical mindset that are essential for a successful career in governmental organizations, international institutions, and private sector firms such as banks and economic consultancies.",97th ,English,120 ECTS,Lund,Sweden,     90      ,     6.5      ,.,.,.,15/01/2021,30/08/2021,Economics
https://www.mastersportal.com/studies/10812/,University of Duisburg-Essen,Contemporary East Asian Studies,M.A.,On Campus,2 years,Free,The Master’s in Contemporary East Asian Studies at the University of Duisburg-Essen is an English-taught social science-based program with a contemporary and interdisciplinary profile. ,201st ,English,120 ECTS,Duisburg,Germany,     90      ,     6.5      ,.,.,.,15/09/2021,01/10/2021,"Economics, Area & Cultural Studies, Political Science"
https://www.mastersportal.com/studies/279597/,University of Tübingen,Economics,M.Sc.,On Campus,2 years,Free,The M.Sc. Economics at the University of Tübingen builds upon the expertise and reputation of our faculty in various fields of economics. It offers a lot of flexibility and is the most versatile program in economics that we offer.,78th ,English,On Campus,Tübingen,Germany,.,.,.,.,.,15/05/2021,02/11/2021,"Economics, Finance, International Business"
https://www.mastersportal.com/studies/9836/,University of Maribor,Agricultural Economics,Master,On Campus,2 years,Free,"The 2nd-cycle study programme in Agricultural Economics leads to ""magisterij"" (master's degree). It is implemented by the Faculty of Agriculture and Life Sciences. The aim of the study programme is to qualify experts with key knowledge in agricultural economics and related disciplines. ",801st ,"Slovenian, Partially taught in English",120 ECTS,Maribor,Slovenia,.,.,.,.,.,06/09/2021,01/10/2021,"Economics, Agriculture"
https://www.mastersportal.com/studies/279674/,University of Tübingen,European Economics,M.Sc.,On Campus,2 years,Free,"The M.Sc. European Economics at the University of Tübingen is a unique double-degree program offering a comprehensive and flexible graduate level economics education combined with an integrated year of study in either Pavia, Italy or Nottingham, England.",78th ,English,120 ECTS,Tübingen,Germany,     80      ,     6      ,.,.,.,15/05/2021,02/11/2021,"Economics, European Studies"
https://www.mastersportal.com/studies/15671/,Goethe University Frankfurt,International Economics and Economic Policy,M.Sc.,On Campus,2 years,Free,The International Economics and Economic Policy programme offered by Goethe University Frankfurt prepares students for a career in the academic world. The programme is taught at a high academic level and uses the latest methods and concepts. ,101st ,English,120 ECTS,Frankfurt am Main,Germany,     100      ,     7      ,.,.,.,15/05/2021,18/10/2021,"Economics, International Relations"
https://www.mastersportal.com/studies/239977/,Goethe University Frankfurt,"Science and Technology Studies - Economies, Governance, Life",M.A.,On Campus,2 years,Free,"The Science and Technology Studies - Economies, Governance, Life programme offered by Goethe University Frankfurt introduces students to the international research program “Science and Technology Studies” (STS). ",101st ,English,120 ECTS,Frankfurt am Main,Germany,     87      ,.,.,.,.,15/06/2021,18/10/2021,"Economics, Sociology, Political Science"
https://www.mastersportal.com/studies/227350/,California University of Management and Sciences,Economics,Master,On Campus,2 years,266,The Economics program of the California University of Management and Sciences provides students with a broad range of quantitative and analytical tools to effectively understand economic systems and organizational decisions. ,.,English,56 alternative credits,Anaheim,.,     61      ,.,.,.,.,.,05/10/2021,"Economics, Business Administration, Econometrics"
https://www.mastersportal.com/studies/24874/,Johannes Kepler University Linz,Economics,M.Sc.,On Campus,2 years,Free,"The Master’s degree program in Economics offered by Johannes Kepler University Linzis a comprehensive, advanced-level academic and scientific program.",362nd ,English,120 ECTS,Linz,Austria,     85      ,     6      ,.,.,.,05/02/2021,02/03/2021,Economics
https://www.mastersportal.com/studies/104413/,University of Oslo,European Master in Health Economics and Management,Master,On Campus,2 years,Free,This Master degree in European Master in Health Economics and Management is offered by University of Oslo.,60th ,English,120 ECTS,Oslo,Norway,     90      ,     6.5      ,.,.,.,01/03/2021,16/08/2021,"Economics, Health Management"
https://www.mastersportal.com/studies/108245/,University of Hamburg,"Politics, Economics, Philosophy",M.Sc.,On Campus,2 years,Free,"The Politics, Economics, Philosophy programme from University of Hamburg focuses on the analysis of individual and collective decision-making from the perspective of the three disciplines.",135th ,English,On Campus,Hamburg,Germany,     92      ,     6.5      ,.,.,.,31/03/2021,02/11/2021,"Economics, Philosophy & Ethics, Political Science"
https://www.mastersportal.com/studies/152090/,Sciences Po,International Development,M.A.,On Campus,2 years,Free,"The Master's degree in International Development at Sciences Po offers innovative training in international development based on a renewed approach to sustainable economic growth and political practices. PSIA's program is designed to train the next generation of development specialists, which builds on the profound transformation of the development discussion.",242nd ,English,120 ECTS,Paris,France,     100      ,     7      ,.,.,.,01/03/2021,02/09/2021,"Economics, International Development, Public Policy"
https://www.mastersportal.com/studies/65264/,University of Hohenheim,Bioeconomy,M.Sc.,On Campus,2 years,Free,"During the interdisciplinary Bioeconomy program at the University of Hohenheim that looks at the entire bio-based value chain and networks, students examine the ecological, social, and economic dimensions of the bioeconomy on a micro and macro-level. ",201st ,English,120 ECTS,Stuttgart,Germany,     90      ,     6.5      ,.,.,.,15/06/2021,01/10/2021,"Economics, Biology, Biotechnology"
https://www.mastersportal.com/studies/187631/,HTW Berlin,International and Development Economics,M.A.,On Campus,1½ years,Free,The International and Development Economics program from HTW Berlin allows students to gain expertise in the area of international trade relations with a strong focus on development.,.,English,90 ECTS,Berlin,Germany,     96      ,     7      ,.,.,.,30/09/2021,01/04/2022,"Economics, International Development"
https://www.mastersportal.com/studies/282774/,University of Duisburg-Essen,Econometrics,M.Sc.,On Campus,2 years,Free,"Joint MSc Econometrics program from the University of Duisburg-Essen of the UA Ruhr Universities TU Dortmund University, Ruhr University Bochum, University of Duisburg-Essen.",201st ,English,On Campus,Essen,Germany,.,.,.,.,.,15/01/2021,01/04/2021,"Economics, Econometrics"
https://www.mastersportal.com/studies/267663/,Georgia Southern University,Applied Economics,M.Sc.,Online,1 year,293,"The Applied Economics program of the Georgia Southern University provides students with the skills and competencies necessary to perform theoretically meaningful empirical analysis of financial markets, industrial organization, government regulation, international trade, health care, economic development and consumer choice.",.,English,30 alternative credits,Statesboro,.,     79      ,     6      ,.,   Required   ,.,15/07/2021,11/08/2021,"Economics, Econometrics"
https://www.mastersportal.com/studies/177685/,De La Salle University,Applied Economics,Master,On Campus,1 year,60,At De La Salle University we offer a master degree in Applied Economics. Graduates and faculty members of SOE have been recipients of renowned national and international awards and recognition.,801st ,English,36 alternative credits,Manila,Philippines,.,     6.5      ,.,.,.,22/08/2021,19/10/2021,"Economics, Econometrics"
https://www.mastersportal.com/studies/173484/,Birzeit University,Law and Economics,Master,On Campus,2 years,144,"The Law and Economics program at Birzeit University seeks to bridge the knowledge gap among law, economic and financial sciences graduates, in particular those who contribute to the formulation of economic and financial policies through advancing legal cadres with high level of knowledge and qualification in economic sciences.",801st ,English,36 alternative credits,Az Zaytuniyah,"Palestinian Territory, Occupied",.,.,.,.,.,.,01/09/2021,"Economics, Public Law"
https://www.mastersportal.com/studies/279593/,University of Tübingen,Data Science in Business and Economics,M.Sc.,On Campus,2 years,Free,"We offer a master degree in Data Science in Business and Economics at the University of Tübingen. Data Science is a vibrant, interdisciplinary and rapidly growing field. More and more firms and institutions are hiring data scientists, and data scientist has been America's top job for the third year according to Glassdoor.",78th ,"English, German",120 ECTS,Tübingen,Germany,.,.,.,.,.,15/05/2021,02/11/2021,"Economics, Business Administration, Data Science & Big Data"
https://www.mastersportal.com/studies/212264/,Wingate University,Accounting,Master,Blended,1 year,471,The Accounting program of Wingate University is offered as both a two-year and a one-year program. A new student cohort commences each Fall (August) semester and Spring (January) semester.,.,English,30 alternative credits,Wingate,.,.,.,   Required   ,.,.,.,21/01/2021,"Economics, Finance, Accounting"
https://www.mastersportal.com/studies/270852/,University of Luxembourg,Quantitative Economics and Finance,M.Sc.,On Campus,1 year,400,The Master of Science in Quantitative Economics and Finance at University of Luxembourg is a one-year programme that exposes highly talented students to fundamental research methods in the fields of economics and finance. ,201st ,English,60 ECTS,Luxembourg,Luxembourg,     87      ,     5.5      ,.,   Required   ,.,31/07/2021,14/09/2021,"Economics, Finance"
https://www.mastersportal.com/studies/152080/,Sciences Po,International Economic Policy,M.A.,On Campus,2 years,Free,"The International Economic Policy programme at Sciences Po focuses on the issues that challenge the economic diplomat or international policy-maker, the business and financial sector, the specialised journalist alike or indeed society at large: currency wars, optimal trade levels, labour standards, transfer of technologies, financing development.",242nd ,English,120 ECTS,Paris,France,     100      ,     7      ,.,.,.,01/03/2021,02/09/2021,"Economics, Finance, International Business"
https://www.mastersportal.com/studies/136193/,Stockholm University,European Economic Law,LL.M.,On Campus,1 year,Free,"The one-year Master of Laws programme in European Economic Law at Stockholm University is an internationally renowned advanced legal degree programme with a twenty-year long history and a large community of alumni, many of them having prominent positions at European institutions, academic centres and law firms.",69th ,English,60 ECTS,Stockholm,Sweden,     90      ,     6.5      ,.,.,.,15/04/2021,31/08/2021,"Economics, European Law, Master of Laws (LLM)"
https://www.mastersportal.com/studies/240429/,University of Hamburg,Law and Economics of the Arab Region,LL.M.,On Campus,1½ years,Free,The Law and Economics of the Arab Region program from University of Hamburg provides in-depth knowledge for economic analyses of the legislation with this unique geographic focus.,135th ,English,On Campus,Beijing,China,.,.,.,.,.,31/08/2021,02/11/2021,"Economics, International Law, Master of Laws (LLM)"
https://www.mastersportal.com/studies/106648/,TU Berlin,Industrial Economics,M.Sc.,On Campus,2 years,Free,The Master Industrial Economics is a two-year program from TU Berlin dealing with the economic analysis of network industries and infrastructure management. ,140th ,"Partially taught in English, Partially taught in German",120 ECTS,Berlin,Germany,.,.,.,.,.,15/05/2021,01/10/2021,"Economics, Econometrics"
https://www.mastersportal.com/studies/11520/,Ruhr University Bochum,European Culture and Economy (ECUE),M.A.,On Campus,2 years,Free,"This European Culture and Economy (ECUE) programme from Ruhr University of Bochum is unique, because international students have the chance to gain an insight into and to study the complexity of Europe in an interdisciplinary manner, working in small groups of max. 35 participants.",251st ,"Partially taught in English, Partially taught in German",120 ECTS,Bochum,Germany,     87      ,     6      ,.,.,.,15/07/2021,01/10/2021,"Economics, Area & Cultural Studies, European Studies"
https://www.mastersportal.com/studies/17628/,Johannes Gutenberg University Mainz,International Economics and Public Policy,M.Sc.,On Campus,2 years,Free,The International Economics and Public Policy programme offered by Johannes Gutenberg University Mainz will impart the basic knowledge and skills required by those planning an academic career.,201st ,English,120 ECTS,Mainz,Germany,     87      ,     5      ,.,.,.,01/03/2021,01/04/2021,"Economics, Public Policy"
https://www.mastersportal.com/studies/101601/,Aalto University,Real Estate Economics,M.Sc.,On Campus,2 years,Free,"Master the management of real estate through technology, economy and law. The Master's Programme in Real Estate Economics from Aalto University offers a thorough understanding of the dynamics of real estate markets.",127th ,English,120 ECTS,Helsinki,Finland,     92      ,     6.5      ,.,.,.,03/01/2022,13/09/2022,"Economics, Real Estate & Property Management"
https://www.mastersportal.com/studies/282609/,Johannes Kepler University Linz,Economic and Business Analytics,M.Sc.,On Campus,2 years,Free,"Data is considered ""the oil of the 21st century"". But just collecting data isn't enough. Bright minds know how to manage and oversee huge amounts of data and get the most out of the information. You could be one of these data experts. Explore the Economic and Business Analytics degree offered by Johannes Kepler University Linz now!",362nd ,English,120 ECTS,Linz,Austria,     85      ,     6      ,.,.,.,05/02/2021,02/03/2021,"Economics, Environmental Economics & Policy, Business Intelligence & Analytics"
https://www.mastersportal.com/studies/10067/,Freie Universität Berlin,Public Economics,M.Sc.,On Campus,2 years,Free,"This program in Public Economics at Freie Universität Berlin integrates the disciplines of public economics, economic policy, and macroeconomics. ",118th ,"English, German",On Campus,Berlin,Germany,     80      ,     5      ,.,.,.,31/05/2021,12/10/2021,"Economics, Public Policy"
https://www.mastersportal.com/studies/280467/,Stratford University,Accounting,M.Sc.,On Campus,"1 year, 2 months",406,"Accounting from Stratford University aims to equip students seeking positions as professional accountants in industrial, financial, governmental, global, and non-profit institutions with the specialized knowledge and skills demanded of the profession and necessary for success. ",.,English,54 alternative credits,Falls Church,.,     79      ,     6.5      ,   Required   ,   Required   ,.,.,08/02/2021,"Economics, Finance, Accounting"
https://www.mastersportal.com/studies/224422/,Humboldt University Berlin,Agricultural Economics,M.Sc.,On Campus,2 years,Free,The Agricultural Economics programme from Humboldt University Berlin offers excellent training in theoretical foundations as well as quantitative and qualitative research methods .,80th ,English,60 ECTS,Berlin,Germany,     100      ,     6.5      ,.,.,.,31/05/2021,01/10/2021,"Economics, Agriculture"
https://www.mastersportal.com/studies/2850/,University of Tübingen,International Economics,M.Sc.,On Campus,2 years,Free,"In today’s highly globalized world, governments and firms need experts trained in international economics. If you are intrigued by debates about the costs and benefits of economic globalization, the M.Sc. International Economics at the University of Tübingen  will provide with you with the necessary skills to analyze these questions in a scientific manner.",78th ,English,On Campus,Tübingen,Germany,.,.,.,.,.,15/05/2021,02/11/2021,"Economics, International Business"
https://www.mastersportal.com/studies/279836/,University of Tübingen,Management and Economics,M.Sc.,On Campus,1½ years,Free,"We offer a master degree in Management and Economics at the University of Tübingen. Managers operating in today’s global environment must be prepared to quickly react to changing business and market conditions, competitors’ actions, and internal governance problems. ",78th ,English,On Campus,Tübingen,Germany,     80      ,     6      ,.,.,.,15/05/2021,02/11/2021,"Economics, Management, Organisation & Leadership"
https://www.mastersportal.com/studies/7511/,Philip University in Marburg,Economics of the Middle East,M.Sc.,On Campus,2 years,Free,The Economics of the Middle East programme offered by Philipps-Universität Marburg equips students with the theoretical and empirical knowledge and skills necessary to analyse business and development questions with reference to the Middle East and North Africa (MENA) region.,301st ,English,120 ECTS,Marburg,Germany,     95      ,     7      ,.,.,.,15/07/2021,14/10/2021,"Economics, Area & Cultural Studies"
https://www.mastersportal.com/studies/291016/,University of Vienna,Philosophy and Economics,Master,On Campus,2 years,Free,The master's programme Philosophy and Economics at University of Vienna provides students with qualification in central topics and methods at the intersection of philosophy and economics. ,150th ,English,120 ECTS,Vienna,Austria,     87      ,     6.5      ,.,.,.,30/06/2021,02/03/2022,"Economics, Philosophy & Ethics"
https://www.mastersportal.com/studies/14980/,University of Gothenburg,Public Health Science with Health Economics,Master,On Campus,2 years,Free,This Public Health Science with Health Economics programme from University of Gothenburg in public health science has a specific focus on Health Economics. ,101st ,English,120 ECTS,Göteborg,Sweden,.,     6.5      ,.,.,.,15/01/2021,02/09/2021,"Economics, Public Health"
https://www.mastersportal.com/studies/107679/,University of Mannheim,Economics,M.Sc.,On Campus,2 years,Free,The Economics programme of University of Mannheim is taught completely in English. It is guided by a qualitative approach and based on mathematical key principles.,140th ,English,120 ECTS,Mannheim,Germany,     79      ,     6.5      ,.,     140  (verbal)      ,.,30/04/2021,01/08/2021,"Economics, Finance, Econometrics"
https://www.mastersportal.com/studies/15609/,Friedrich Schiller University Jena,Economics,M.Sc.,On Campus,2 years,Free,"The Master of Science in Economics at Friedrich Schiller University Jena teaches students the skills needed to analyse economic issues and problems thoroughly, understand and apply the relevant academic theory, and use the correct formal and empirical methods. ",251st ,English,120 ECTS,Jena,Germany,     90      ,     6      ,.,.,.,15/07/2021,01/10/2021,Economics
https://www.mastersportal.com/studies/152594/,Sciences Po,Public Policy (Dual Degree with Columbia University),M.A.,On Campus,2 years,Free,"This two-year Public Policy (Dual Degree with Columbia University) programme at Sciences Po, built on the complementary approaches of two prestigious members of the Global Public Policy Network (GPPN), combines the study of economics, public administration, global health and management.",242nd ,"Partially taught in English, Partially taught in French",On Campus,Paris,France,     100      ,     7      ,.,   Required   ,.,01/03/2021,02/09/2021,"Economics, Management, Organisation & Leadership, Public Policy"
https://www.mastersportal.com/studies/280389/,University of Freiburg,Economics,M.Sc.,On Campus,2 years,Free,"The two years' master of Economics degree offered by the University of Freiburg imparts broad analytical competence as well as specific techniques necessary to solve problems specific to the area of the chosen profile: Economics and Politics, Finance, Information Systems and Network Economics.",83rd ,"Partially taught in English, Partially taught in German",120 ECTS,Freiburg,Germany,     72      ,     5.5      ,.,.,.,15/05/2021,19/10/2021,Economics
https://www.mastersportal.com/studies/267426/,Aalto University,International Design Business Management - Economics and Business Administration,M.Sc.,On Campus,2 years,Free,International Design Business Management - Economics and Business Administration from Aalto University is a pioneering and renowned study programme that truly embodies the vision of Aalto by integrating design and technology with global business development. ,127th ,English,120 ECTS,Helsinki,Finland,     92      ,     6.5      ,     550      ,   Required   ,.,03/01/2022,09/09/2022,"Economics, Business Administration, Design"
https://www.mastersportal.com/studies/9860/,University of Hohenheim,Economics,M.Sc.,On Campus,2 years,Free,"The Master’s program in Economics at the University of Hohenheim conveys in-depth knowledge about the relationships among economics, politics, and society. The degree program is characterized by linking cutting edge theoretical and empirical research as well as by the many different possibilities for specialization.",201st ,English,120 ECTS,Stuttgart,Germany,.,     6      ,.,.,.,15/05/2021,01/10/2021,Economics
https://www.mastersportal.com/studies/10059/,Freie Universität Berlin,Economics,M.Sc.,On Campus,2 years,Free,"The program in Economics at Freie Universität Berlin provides expert knowledge, methods, and key qualifications that enable students to engage in independent scholarly work and communication, critical evaluation of scholarly findings, and responsible professional behavior.",118th ,"English, German",On Campus,Berlin,Germany,     80      ,     5      ,.,.,.,31/05/2021,12/10/2021,Economics
https://www.mastersportal.com/studies/75307/,Kimep University,Economics,M.A.,On Campus,1½ years,220,The MA in Economics at Kimep University is unique with courses that are unrivalled in the region.,751st ,English,90 ECTS,Almaty,Kazakhstan,     70      ,     4.5      ,   Required   ,   Required   ,.,24/07/2021,24/08/2021,Economics
https://www.mastersportal.com/studies/280072/,Heidelberg University,Economics,M.Sc.,On Campus,2 years,Free,"Economic issues play a central role in our daily lives: economic growth, wage inequality and unemployment are featured just as frequently in the media as financial crises, emissions trading or the consequences of globalisation. Students in the Economics programme at the University of Heidelberg focus on analysing and answering these and similar questions.",42nd ,English,120 ECTS,Heidelberg,Germany,.,.,.,.,.,.,01/10/2021,Economics
https://www.mastersportal.com/studies/241713/,Otto von Guericke University Magdeburg,International Vocational Education,M.Sc.,On Campus,2 years,Free,The International Vocational Education study program at the Otto von Guericke University Magdeburg is a dual degree course in cooperation with the Anglia Ruskin University Chelmsford/Cambridge.,601st ,"Partially taught in English, Partially taught in German",120 ECTS,Magdeburg,Germany,.,.,.,.,.,15/03/2021,06/04/2021,"Economics, Education, Area & Cultural Studies"
https://www.mastersportal.com/studies/110345/,Purdue University Global,Finance - Financial Analysis,M.Sc.,Online,2 years,397,Finance - Financial Analysis from Purdue University Global helps you gain the skills relevant to portfolio management and investment analysis.,.,English,56 alternative credits,Augusta,.,     80      ,     6.5      ,.,.,.,.,24/03/2021,"Economics, Finance, Risk Management"
https://www.mastersportal.com/studies/295703/,University of Cologne,Double Master's Programmes,Master,On Campus,2 years,Free,"In an increasingly globalised world, international mobility is a crucial advantage. The Faculty of Management, Economics and Social Sciences of the University of Cologne has established several Double Master's Programmes in various fields to provide you with a truly international experience. ",145th ,English,120 ECTS,Köln,Germany,     92      ,     6.5      ,.,.,.,15/05/2021,07/10/2021,"Economics, Business Administration, European Studies"
https://www.mastersportal.com/studies/281553/,Schmalkalden University of Applied Sciences,International Business and Economics,M.A.,On Campus,2 years,Free,Welcome to the accredited International Business and Economics master programme offered by the Faculty of Business and Economics at the Schmalkalden University of Applied Sciences. We are highly committed to being an educational institution of excellence in the fields of business and economics.,.,English,120 ECTS,Schmalkalden,Germany,     79      ,.,.,.,.,15/06/2021,01/10/2021,"Economics, Business Administration, International Business"
https://www.mastersportal.com/studies/107235/,University of Konstanz,Social and Economic Data Science,M.Sc.,On Campus,2 years,Free,"The Social and Economic Data Science programme of the University of Konstanz puts a heavy emphasis on foundational issues including problems of measurement, representation and causal inference which are often overlooked in current big data analytics.",251st ,English,120 ECTS,Konstanz,Germany,     92      ,     6.5      ,.,   Required   ,.,30/04/2021,01/10/2021,"Economics, Statistics, Data Science & Big Data"
https://www.mastersportal.com/studies/110348/,Purdue University Global,Finance - Financial Planning,M.Sc.,Online,2 years,397,"Finance - Financial Planning from Purdue University Global lets you develop financial plans, evaluating the appropriate principles, concepts, and frameworks for financial decision making.",.,English,56 alternative credits,Augusta,.,     80      ,     6.5      ,.,.,.,.,24/03/2021,"Economics, Finance, Risk Management"
https://www.mastersportal.com/studies/107534/,University of Wuppertal,Applied Economics and International Economic Policy,M.Sc.,On Campus,2 years,Free,The master program at hand builds upon the former program Applied Economics and International Economic Policy at University of Wupperta which has been excellently evaluated in the CHE-ranking. The academic focus is on scientific research: theoretical and methodological knowledge form the basis of an internationally aligned and application-oriented approach.,601st ,English,120 ECTS,Wuppertal,Germany,     79      ,     6      ,.,.,.,15/07/2021,15/10/2021,"Economics, Environmental Economics & Policy"
https://www.mastersportal.com/studies/107210/,University of Konstanz,Political Economy,M.Sc.,On Campus,2 years,Free,The Political Economy programme of the University of Konstanz is a truly interdisciplinary endeavour of the Department of Economics and the Department of Politics and Public Administration.,251st ,English,120 ECTS,Konstanz,Germany,     87      ,     5.5      ,.,   Required   ,.,30/04/2021,01/10/2021,"Economics, Political Science"
https://www.mastersportal.com/studies/121/,Chalmers University of Technology,Management and Economics of Innovation,M.Sc.,On Campus,2 years,Free,"In the modern knowledge economy, various forms of new knowledge, especially in technology, are critical factors underlying industrial innovation, competitiveness, and economic growth. The Management and Economics of Innovation programme is offered at the Chalmers University of Technology.",139th ,English,120 ECTS,Göteborg,Sweden,     90      ,     6.5      ,.,.,.,15/01/2021,28/08/2021,"Economics, Business Administration, Innovation Management"
https://www.mastersportal.com/studies/129464/,University of Cologne,Double Master's in Health Economics and Management,M.Sc.,On Campus,2 years,Free,"The Double Master's in Health Economics and Management from University of Cologne is integrated into the Master of Science in Health Economics at the University of Cologne and the Master of Science in Healthcare Policy, Innovation and Management at Maastricht University and incorporates courses from both.",145th ,English,120 ECTS,Köln,Germany,     92      ,     6.5      ,.,.,.,15/05/2021,07/10/2021,"Economics, Health Management"
https://www.mastersportal.com/studies/167774/,Cyprus International University,Economics,Master,On Campus,1 year,350,"The Master's Program in Economics at the Cyprus International University aims to prepare the participants with competence in microeconomics, macroeconomics, and statistical method knowledge while aiming to ensure that participants have a background that will first gain these competencies if they are not graduated from economics.",.,English,90 ECTS,Mersin,Turkey,     65      ,.,.,.,.,.,01/10/2021,Economics
https://www.mastersportal.com/studies/105606/,University of Vienna,Economics,Master,On Campus,2 years,Free,The master’s programme in Economics at the University of Vienna qualifies students to analyse economic questions using methods and instruments of theory and empirical economic research. ,150th ,English,120 ECTS,Vienna,Austria,     95      ,     7      ,.,.,.,30/11/2021,02/03/2022,Economics
